Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
21323,3/20/2023 12:00:00 AM,1,534,569
21323,3/21/2023 12:00:00 AM,1,446,486
21323,3/22/2023 12:00:00 AM,1,435,474
21324,2/28/2023 12:00:00 AM,1,455,502
21324,3/1/2023 12:00:00 AM,1,471,491
21324,3/2/2023 12:00:00 AM,1,464,488
21324,3/3/2023 12:00:00 AM,1,465,476
21324,3/5/2023 12:00:00 AM,1,536,589
21324,3/6/2023 12:00:00 AM,1,472,509
21324,3/7/2023 12:00:00 AM,1,231,259
21324,3/8/2023 12:00:00 AM,1,194,216
21324,3/9/2023 12:00:00 AM,1,395,409
21324,3/10/2023 12:00:00 AM,1,432,497
21324,3/11/2023 12:00:00 AM,1,551,649
21324,3/13/2023 12:00:00 AM,1,546,579
21324,3/14/2023 12:00:00 AM,1,586,637
21324,3/15/2023 12:00:00 AM,1,486,525
21324,3/16/2023 12:00:00 AM,2,509,569
21324,3/17/2023 12:00:00 AM,1,555,617
21324,3/18/2023 12:00:00 AM,1,473,544
21324,3/19/2023 12:00:00 AM,1,575,616
21324,3/20/2023 12:00:00 AM,1,400,437
21325,2/28/2023 12:00:00 AM,1,382,411
21325,3/1/2023 12:00:00 AM,1,394,413
21325,3/2/2023 12:00:00 AM,1,419,437
21325,3/3/2023 12:00:00 AM,1,397,432
21325,3/4/2023 12:00:00 AM,1,339,343
21325,3/5/2023 12:00:00 AM,1,516,550
21325,3/7/2023 12:00:00 AM,1,438,463
21325,3/8/2023 12:00:00 AM,1,420,453
21325,3/9/2023 12:00:00 AM,1,364,390
21325,3/10/2023 12:00:00 AM,1,373,391
21325,3/11/2023 12:00:00 AM,1,433,460
21325,3/12/2023 12:00:00 AM,1,584,618
21325,3/13/2023 12:00:00 AM,1,527,552
21325,3/14/2023 12:00:00 AM,1,548,573
21325,3/15/2023 12:00:00 AM,1,375,392
21325,3/16/2023 12:00:00 AM,1,406,435
21325,3/17/2023 12:00:00 AM,1,419,445
21325,3/18/2023 12:00:00 AM,1,438,466
21325,3/19/2023 12:00:00 AM,1,501,532
21325,3/20/2023 12:00:00 AM,1,338,359
21325,3/21/2023 12:00:00 AM,1,341,360
21326,3/1/2023 12:00:00 AM,1,387,437
21326,3/2/2023 12:00:00 AM,1,448,506
21326,3/3/2023 12:00:00 AM,1,347,382
21326,3/4/2023 12:00:00 AM,1,471,495
21326,3/6/2023 12:00:00 AM,2,510,580
21326,3/8/2023 12:00:00 AM,1,395,465
21326,3/9/2023 12:00:00 AM,1,490,528
21326,3/10/2023 12:00:00 AM,2,393,416
21326,3/11/2023 12:00:00 AM,2,398,415
21326,3/12/2023 12:00:00 AM,2,548,618
21326,3/13/2023 12:00:00 AM,2,444,495
21326,3/14/2023 12:00:00 AM,1,443,497
21326,3/15/2023 12:00:00 AM,1,522,545
21326,3/17/2023 12:00:00 AM,1,497,546
21326,3/18/2023 12:00:00 AM,1,497,520
21326,3/19/2023 12:00:00 AM,1,394,426
21326,3/20/2023 12:00:00 AM,1,496,544
21326,3/21/2023 12:00:00 AM,2,369,409
21326,3/22/2023 12:00:00 AM,1,480,505
21327,3/4/2023 12:00:00 AM,1,551,585
21327,3/5/2023 12:00:00 AM,1,430,443
21327,3/6/2023 12:00:00 AM,2,474,496
21327,3/7/2023 12:00:00 AM,1,485,497
21327,3/8/2023 12:00:00 AM,1,529,546
21327,3/9/2023 12:00:00 AM,1,545,568
21327,3/10/2023 12:00:00 AM,1,400,422
21327,3/11/2023 12:00:00 AM,1,605,647
21327,3/12/2023 12:00:00 AM,2,489,501
21327,3/13/2023 12:00:00 AM,1,671,721
21327,3/14/2023 12:00:00 AM,1,688,770
21327,3/15/2023 12:00:00 AM,1,459,518
21327,3/16/2023 12:00:00 AM,1,294,325
21327,3/17/2023 12:00:00 AM,1,587,597
21327,3/18/2023 12:00:00 AM,1,491,515
21327,3/19/2023 12:00:00 AM,1,779,809
21327,3/20/2023 12:00:00 AM,1,404,452
21327,3/21/2023 12:00:00 AM,1,422,447
21328,3/1/2023 12:00:00 AM,1,381,439
21328,3/2/2023 12:00:00 AM,1,468,504
21328,3/3/2023 12:00:00 AM,1,438,453
21328,3/7/2023 12:00:00 AM,1,439,455
21328,3/8/2023 12:00:00 AM,2,212,223
21328,3/9/2023 12:00:00 AM,1,338,361
21328,3/11/2023 12:00:00 AM,2,646,675
21328,3/12/2023 12:00:00 AM,1,599,638
21328,3/13/2023 12:00:00 AM,2,559,620
21328,3/14/2023 12:00:00 AM,1,718,742
21328,3/15/2023 12:00:00 AM,1,278,296
21328,3/16/2023 12:00:00 AM,1,102,118
21328,3/19/2023 12:00:00 AM,1,498,559
21328,3/20/2023 12:00:00 AM,2,276,292
21328,3/21/2023 12:00:00 AM,2,470,521
21328,3/22/2023 12:00:00 AM,1,383,435
21411,3/1/2023 12:00:00 AM,1,414,449
21411,3/2/2023 12:00:00 AM,1,347,366
21411,3/3/2023 12:00:00 AM,1,334,371
21411,3/4/2023 12:00:00 AM,1,320,346
21411,3/5/2023 12:00:00 AM,1,535,572
21411,3/6/2023 12:00:00 AM,2,546,593
21411,3/7/2023 12:00:00 AM,1,325,345
21411,3/8/2023 12:00:00 AM,1,317,328
21411,3/9/2023 12:00:00 AM,1,402,428
21411,3/10/2023 12:00:00 AM,1,387,400
21411,3/11/2023 12:00:00 AM,1,423,457
21411,3/12/2023 12:00:00 AM,1,526,566
21411,3/13/2023 12:00:00 AM,1,339,348
21411,3/14/2023 12:00:00 AM,1,348,398
21411,3/15/2023 12:00:00 AM,1,361,401
21411,3/16/2023 12:00:00 AM,1,405,426
21411,3/17/2023 12:00:00 AM,1,410,439
21411,3/18/2023 12:00:00 AM,2,500,555
21411,3/19/2023 12:00:00 AM,2,426,452
21411,3/20/2023 12:00:00 AM,1,318,343
21411,3/21/2023 12:00:00 AM,1,409,421
21411,3/22/2023 12:00:00 AM,1,376,409
21412,3/1/2023 12:00:00 AM,1,452,477
21412,3/2/2023 12:00:00 AM,1,452,480
21412,3/3/2023 12:00:00 AM,1,482,508
21412,3/4/2023 12:00:00 AM,1,519,580
21412,3/5/2023 12:00:00 AM,1,479,534
21412,3/6/2023 12:00:00 AM,1,498,538
21412,3/7/2023 12:00:00 AM,1,437,480
21412,3/8/2023 12:00:00 AM,1,459,524
21412,3/9/2023 12:00:00 AM,1,463,485
21412,3/10/2023 12:00:00 AM,1,449,503
21412,3/11/2023 12:00:00 AM,1,441,463
21412,3/12/2023 12:00:00 AM,2,630,710
21412,3/13/2023 12:00:00 AM,1,250,285
21412,3/14/2023 12:00:00 AM,1,408,443
21412,3/15/2023 12:00:00 AM,1,441,480
21412,3/16/2023 12:00:00 AM,1,516,550
21412,3/17/2023 12:00:00 AM,1,346,379
21412,3/18/2023 12:00:00 AM,1,540,598
21412,3/19/2023 12:00:00 AM,1,409,441
21412,3/20/2023 12:00:00 AM,1,381,415
21412,3/21/2023 12:00:00 AM,1,560,626
21412,3/22/2023 12:00:00 AM,1,497,546
21413,3/1/2023 12:00:00 AM,1,425,454
21413,3/2/2023 12:00:00 AM,1,447,464
21413,3/3/2023 12:00:00 AM,1,366,393
21413,3/4/2023 12:00:00 AM,1,547,565
21413,3/5/2023 12:00:00 AM,2,727,796
21413,3/6/2023 12:00:00 AM,1,336,352
21413,3/7/2023 12:00:00 AM,1,378,421
21413,3/9/2023 12:00:00 AM,1,222,246
21413,3/11/2023 12:00:00 AM,1,632,665
21413,3/12/2023 12:00:00 AM,1,627,683
21413,3/13/2023 12:00:00 AM,1,385,428
21413,3/14/2023 12:00:00 AM,1,439,464
21413,3/15/2023 12:00:00 AM,1,394,411
21413,3/16/2023 12:00:00 AM,1,396,429
21413,3/17/2023 12:00:00 AM,1,340,366
21413,3/19/2023 12:00:00 AM,1,536,605
21413,3/20/2023 12:00:00 AM,2,634,677
21413,3/21/2023 12:00:00 AM,1,303,328
21413,3/22/2023 12:00:00 AM,1,370,405
21414,3/1/2023 12:00:00 AM,1,273,419
21414,3/2/2023 12:00:00 AM,1,303,537
21414,3/3/2023 12:00:00 AM,1,233,425
21414,3/4/2023 12:00:00 AM,1,314,514
21414,3/5/2023 12:00:00 AM,1,310,585
21414,3/6/2023 12:00:00 AM,1,230,455
21414,3/7/2023 12:00:00 AM,1,226,466
21414,3/8/2023 12:00:00 AM,1,245,466
21414,3/9/2023 12:00:00 AM,1,254,475
21414,3/10/2023 12:00:00 AM,1,348,620
21414,3/11/2023 12:00:00 AM,1,261,564
21414,3/12/2023 12:00:00 AM,1,379,663
21414,3/13/2023 12:00:00 AM,1,207,357
21414,3/14/2023 12:00:00 AM,1,362,617
21414,3/15/2023 12:00:00 AM,1,254,439
21414,3/16/2023 12:00:00 AM,1,269,562
21414,3/17/2023 12:00:00 AM,1,205,573
21414,3/18/2023 12:00:00 AM,1,249,450
21414,3/19/2023 12:00:00 AM,1,367,657
21414,3/20/2023 12:00:00 AM,1,263,507
21414,3/21/2023 12:00:00 AM,1,285,482
21414,3/22/2023 12:00:00 AM,1,208,591
22101,2/24/2023 12:00:00 AM,1,390,390
22101,2/25/2023 12:00:00 AM,1,445,487
22101,2/26/2023 12:00:00 AM,1,491,548
22101,2/27/2023 12:00:00 AM,1,293,320
22101,2/28/2023 12:00:00 AM,1,388,393
22101,3/1/2023 12:00:00 AM,1,305,328
22101,3/2/2023 12:00:00 AM,1,340,360
22101,3/3/2023 12:00:00 AM,1,339,366
22101,3/4/2023 12:00:00 AM,1,459,491
22101,3/5/2023 12:00:00 AM,1,461,494
22101,3/6/2023 12:00:00 AM,1,329,362
22101,3/7/2023 12:00:00 AM,1,361,384
22101,3/8/2023 12:00:00 AM,1,332,365
22101,3/9/2023 12:00:00 AM,1,318,341
22101,3/10/2023 12:00:00 AM,1,381,415
22101,3/11/2023 12:00:00 AM,1,469,497
22101,3/12/2023 12:00:00 AM,1,491,526
22101,3/13/2023 12:00:00 AM,1,537,581
22101,3/14/2023 12:00:00 AM,1,483,509
22101,3/15/2023 12:00:00 AM,1,489,537
22101,3/16/2023 12:00:00 AM,1,445,472
22101,3/17/2023 12:00:00 AM,1,424,462
22101,3/18/2023 12:00:00 AM,1,436,483
22101,3/19/2023 12:00:00 AM,1,441,474
22101,3/20/2023 12:00:00 AM,1,396,439
22101,3/21/2023 12:00:00 AM,1,332,362
22103,2/25/2023 12:00:00 AM,1,524,567
22103,2/26/2023 12:00:00 AM,1,622,681
22103,2/27/2023 12:00:00 AM,1,328,365
22103,2/28/2023 12:00:00 AM,1,531,577
22103,3/1/2023 12:00:00 AM,2,501,522
22103,3/2/2023 12:00:00 AM,1,501,542
22103,3/3/2023 12:00:00 AM,1,491,517
22103,3/4/2023 12:00:00 AM,1,692,744
22103,3/5/2023 12:00:00 AM,1,557,584
22103,3/6/2023 12:00:00 AM,1,382,418
22103,3/8/2023 12:00:00 AM,1,375,392
22103,3/9/2023 12:00:00 AM,1,488,541
22103,3/10/2023 12:00:00 AM,1,538,560
22103,3/11/2023 12:00:00 AM,1,662,688
22103,3/12/2023 12:00:00 AM,1,660,723
22103,3/13/2023 12:00:00 AM,3,565,596
22103,3/14/2023 12:00:00 AM,1,398,446
22103,3/15/2023 12:00:00 AM,2,375,415
22103,3/16/2023 12:00:00 AM,1,577,633
22103,3/17/2023 12:00:00 AM,1,287,313
22103,3/19/2023 12:00:00 AM,2,600,648
22103,3/20/2023 12:00:00 AM,1,380,415
22103,3/21/2023 12:00:00 AM,1,65,68
22103,3/22/2023 12:00:00 AM,1,412,461
22110,2/28/2023 12:00:00 AM,2,213,233
22110,3/3/2023 12:00:00 AM,1,344,381
22110,3/4/2023 12:00:00 AM,2,287,299
22110,3/5/2023 12:00:00 AM,2,452,487
22110,3/6/2023 12:00:00 AM,1,121,125
22110,3/7/2023 12:00:00 AM,2,553,592
22110,3/8/2023 12:00:00 AM,1,305,327
22110,3/9/2023 12:00:00 AM,1,452,502
22110,3/10/2023 12:00:00 AM,2,310,343
22110,3/11/2023 12:00:00 AM,2,311,337
22110,3/12/2023 12:00:00 AM,2,260,283
22110,3/13/2023 12:00:00 AM,1,395,459
22110,3/16/2023 12:00:00 AM,1,590,660
22110,3/18/2023 12:00:00 AM,1,105,109
22110,3/21/2023 12:00:00 AM,1,361,402
22111,2/24/2023 12:00:00 AM,2,498,517
22111,2/26/2023 12:00:00 AM,1,368,395
22111,2/27/2023 12:00:00 AM,1,412,451
22111,2/28/2023 12:00:00 AM,1,479,514
22111,3/1/2023 12:00:00 AM,1,379,391
22111,3/2/2023 12:00:00 AM,1,393,471
22111,3/3/2023 12:00:00 AM,1,453,509
22111,3/4/2023 12:00:00 AM,1,578,624
22111,3/5/2023 12:00:00 AM,1,549,578
22111,3/6/2023 12:00:00 AM,1,293,334
22111,3/7/2023 12:00:00 AM,1,464,473
22111,3/8/2023 12:00:00 AM,1,386,401
22111,3/9/2023 12:00:00 AM,1,456,489
22111,3/10/2023 12:00:00 AM,1,505,527
22111,3/11/2023 12:00:00 AM,2,610,650
22111,3/12/2023 12:00:00 AM,1,530,549
22111,3/13/2023 12:00:00 AM,1,595,623
22111,3/14/2023 12:00:00 AM,1,586,609
22111,3/15/2023 12:00:00 AM,1,468,485
22111,3/16/2023 12:00:00 AM,1,608,646
22111,3/17/2023 12:00:00 AM,1,672,719
22111,3/18/2023 12:00:00 AM,1,392,428
22111,3/19/2023 12:00:00 AM,1,525,562
22111,3/20/2023 12:00:00 AM,1,391,421
22111,3/21/2023 12:00:00 AM,1,425,486
22111,3/22/2023 12:00:00 AM,1,443,489
22112,2/27/2023 12:00:00 AM,1,55,62
22112,2/28/2023 12:00:00 AM,2,401,430
22112,3/1/2023 12:00:00 AM,1,107,112
22112,3/2/2023 12:00:00 AM,1,389,406
22112,3/3/2023 12:00:00 AM,1,302,322
22112,3/4/2023 12:00:00 AM,1,418,431
22112,3/5/2023 12:00:00 AM,1,318,342
22112,3/7/2023 12:00:00 AM,1,358,371
22112,3/8/2023 12:00:00 AM,1,164,171
22112,3/9/2023 12:00:00 AM,1,271,284
22112,3/11/2023 12:00:00 AM,1,384,390
22112,3/12/2023 12:00:00 AM,1,318,353
22112,3/13/2023 12:00:00 AM,1,349,370
22112,3/14/2023 12:00:00 AM,1,167,183
22112,3/15/2023 12:00:00 AM,1,131,138
22112,3/16/2023 12:00:00 AM,1,757,824
22112,3/18/2023 12:00:00 AM,1,443,453
22112,3/19/2023 12:00:00 AM,1,747,813
22112,3/20/2023 12:00:00 AM,1,147,161
22112,3/21/2023 12:00:00 AM,2,488,509
22113,2/24/2023 12:00:00 AM,1,404,411
22113,2/26/2023 12:00:00 AM,2,268,284
22113,2/27/2023 12:00:00 AM,1,351,378
22113,2/28/2023 12:00:00 AM,1,364,389
22113,3/1/2023 12:00:00 AM,1,342,365
22113,3/2/2023 12:00:00 AM,1,426,444
22113,3/3/2023 12:00:00 AM,1,255,279
22113,3/4/2023 12:00:00 AM,3,275,295
22113,3/5/2023 12:00:00 AM,1,66,68
22113,3/6/2023 12:00:00 AM,1,339,359
22113,3/7/2023 12:00:00 AM,2,203,208
22113,3/8/2023 12:00:00 AM,4,481,512
22113,3/9/2023 12:00:00 AM,1,94,96
22113,3/11/2023 12:00:00 AM,1,269,301
22113,3/12/2023 12:00:00 AM,2,222,225
22113,3/13/2023 12:00:00 AM,1,281,302
22113,3/14/2023 12:00:00 AM,1,94,98
22113,3/15/2023 12:00:00 AM,1,217,224
22113,3/16/2023 12:00:00 AM,2,206,207
22113,3/17/2023 12:00:00 AM,1,283,304
22113,3/18/2023 12:00:00 AM,2,169,173
22113,3/19/2023 12:00:00 AM,2,263,282
22113,3/21/2023 12:00:00 AM,1,265,276
22113,3/22/2023 12:00:00 AM,1,291,299
22114,2/25/2023 12:00:00 AM,2,605,636
22114,2/26/2023 12:00:00 AM,2,542,599
22114,2/27/2023 12:00:00 AM,1,393,440
22114,2/28/2023 12:00:00 AM,1,440,461
22114,3/1/2023 12:00:00 AM,1,413,442
22114,3/2/2023 12:00:00 AM,1,455,481
22114,3/3/2023 12:00:00 AM,1,425,488
22114,3/4/2023 12:00:00 AM,1,579,595
22114,3/5/2023 12:00:00 AM,2,558,598
22114,3/6/2023 12:00:00 AM,1,365,395
22114,3/7/2023 12:00:00 AM,1,487,520
22114,3/8/2023 12:00:00 AM,1,419,442
22114,3/9/2023 12:00:00 AM,1,440,467
22114,3/10/2023 12:00:00 AM,1,428,459
22114,3/11/2023 12:00:00 AM,1,596,656
22114,3/12/2023 12:00:00 AM,1,373,382
22114,3/13/2023 12:00:00 AM,1,399,414
22114,3/14/2023 12:00:00 AM,1,528,564
22114,3/15/2023 12:00:00 AM,1,698,741
22114,3/16/2023 12:00:00 AM,1,485,510
22114,3/17/2023 12:00:00 AM,2,442,480
22114,3/18/2023 12:00:00 AM,1,521,543
22114,3/19/2023 12:00:00 AM,2,547,576
22114,3/20/2023 12:00:00 AM,1,403,442
22114,3/21/2023 12:00:00 AM,1,380,414
22114,3/22/2023 12:00:00 AM,1,453,494
22115,2/25/2023 12:00:00 AM,1,403,416
22115,2/26/2023 12:00:00 AM,1,435,469
22115,2/27/2023 12:00:00 AM,1,476,518
22115,2/28/2023 12:00:00 AM,2,331,361
22115,3/1/2023 12:00:00 AM,1,362,386
22115,3/2/2023 12:00:00 AM,1,498,517
22115,3/3/2023 12:00:00 AM,1,422,454
22115,3/4/2023 12:00:00 AM,1,522,603
22115,3/5/2023 12:00:00 AM,1,595,676
22115,3/6/2023 12:00:00 AM,1,502,570
22115,3/7/2023 12:00:00 AM,2,335,351
22115,3/8/2023 12:00:00 AM,2,575,641
22115,3/9/2023 12:00:00 AM,1,428,450
22115,3/10/2023 12:00:00 AM,1,421,465
22115,3/11/2023 12:00:00 AM,2,889,969
22115,3/12/2023 12:00:00 AM,1,214,219
22115,3/13/2023 12:00:00 AM,1,510,545
22115,3/14/2023 12:00:00 AM,2,450,475
22115,3/15/2023 12:00:00 AM,1,581,617
22115,3/16/2023 12:00:00 AM,1,544,586
22115,3/17/2023 12:00:00 AM,1,376,407
22115,3/18/2023 12:00:00 AM,1,543,599
22115,3/19/2023 12:00:00 AM,1,389,398
22115,3/20/2023 12:00:00 AM,1,452,494
22115,3/21/2023 12:00:00 AM,1,447,485
22115,3/22/2023 12:00:00 AM,1,376,407
22116,2/25/2023 12:00:00 AM,1,495,542
22116,2/26/2023 12:00:00 AM,2,500,553
22116,2/27/2023 12:00:00 AM,1,180,197
22116,2/28/2023 12:00:00 AM,1,236,254
22116,3/1/2023 12:00:00 AM,1,224,253
22116,3/2/2023 12:00:00 AM,1,403,445
22116,3/3/2023 12:00:00 AM,2,341,374
22116,3/4/2023 12:00:00 AM,1,271,289
22116,3/5/2023 12:00:00 AM,1,370,396
22116,3/6/2023 12:00:00 AM,1,411,429
22116,3/7/2023 12:00:00 AM,1,152,165
22116,3/8/2023 12:00:00 AM,2,674,699
22116,3/9/2023 12:00:00 AM,1,163,175
22116,3/10/2023 12:00:00 AM,2,351,378
22116,3/11/2023 12:00:00 AM,2,423,463
22116,3/13/2023 12:00:00 AM,1,421,442
22116,3/15/2023 12:00:00 AM,1,458,483
22116,3/16/2023 12:00:00 AM,1,494,533
22116,3/17/2023 12:00:00 AM,1,584,603
22116,3/18/2023 12:00:00 AM,1,274,281
22116,3/19/2023 12:00:00 AM,1,531,562
22116,3/20/2023 12:00:00 AM,1,228,255
22116,3/21/2023 12:00:00 AM,1,352,377
22116,3/22/2023 12:00:00 AM,1,299,332
22117,2/25/2023 12:00:00 AM,2,554,598
22117,2/26/2023 12:00:00 AM,2,558,583
22117,2/27/2023 12:00:00 AM,1,508,533
22117,2/28/2023 12:00:00 AM,1,529,562
22117,3/1/2023 12:00:00 AM,1,473,501
22117,3/2/2023 12:00:00 AM,1,388,418
22117,3/3/2023 12:00:00 AM,1,536,627
22117,3/4/2023 12:00:00 AM,1,543,574
22117,3/5/2023 12:00:00 AM,1,589,604
22117,3/6/2023 12:00:00 AM,1,471,520
22117,3/7/2023 12:00:00 AM,1,419,455
22117,3/8/2023 12:00:00 AM,2,505,543
22117,3/9/2023 12:00:00 AM,1,459,490
22117,3/10/2023 12:00:00 AM,1,447,463
22117,3/11/2023 12:00:00 AM,1,428,459
22117,3/12/2023 12:00:00 AM,1,276,319
22117,3/13/2023 12:00:00 AM,1,554,602
22117,3/14/2023 12:00:00 AM,1,523,543
22118,2/25/2023 12:00:00 AM,1,514,529
22118,2/26/2023 12:00:00 AM,1,380,418
22118,2/27/2023 12:00:00 AM,1,440,491
22118,2/28/2023 12:00:00 AM,1,526,556
22118,3/1/2023 12:00:00 AM,1,458,477
22118,3/2/2023 12:00:00 AM,1,422,437
22118,3/3/2023 12:00:00 AM,1,413,448
22118,3/4/2023 12:00:00 AM,1,666,684
22118,3/5/2023 12:00:00 AM,1,334,355
22118,3/6/2023 12:00:00 AM,1,419,445
22118,3/7/2023 12:00:00 AM,1,480,508
22118,3/8/2023 12:00:00 AM,1,443,468
22118,3/9/2023 12:00:00 AM,1,445,487
22118,3/10/2023 12:00:00 AM,1,486,513
22118,3/11/2023 12:00:00 AM,1,562,584
22118,3/12/2023 12:00:00 AM,1,242,248
22118,3/13/2023 12:00:00 AM,1,530,585
22118,3/14/2023 12:00:00 AM,1,554,590
22118,3/15/2023 12:00:00 AM,1,406,438
22118,3/16/2023 12:00:00 AM,1,485,522
22118,3/17/2023 12:00:00 AM,1,606,626
22118,3/18/2023 12:00:00 AM,1,383,399
22118,3/19/2023 12:00:00 AM,1,599,636
22119,2/25/2023 12:00:00 AM,1,494,520
22119,2/26/2023 12:00:00 AM,2,502,513
22119,2/27/2023 12:00:00 AM,1,398,421
22119,2/28/2023 12:00:00 AM,1,381,415
22119,3/1/2023 12:00:00 AM,1,495,508
22119,3/2/2023 12:00:00 AM,2,519,535
22119,3/3/2023 12:00:00 AM,1,411,423
22119,3/4/2023 12:00:00 AM,1,617,663
22119,3/5/2023 12:00:00 AM,1,417,427
22119,3/6/2023 12:00:00 AM,1,441,461
22119,3/7/2023 12:00:00 AM,1,486,515
22119,3/8/2023 12:00:00 AM,1,406,432
22119,3/10/2023 12:00:00 AM,1,409,489
22119,3/11/2023 12:00:00 AM,1,620,645
22119,3/12/2023 12:00:00 AM,1,132,151
22119,3/13/2023 12:00:00 AM,2,577,598
22119,3/14/2023 12:00:00 AM,1,467,541
22119,3/15/2023 12:00:00 AM,1,281,290
22119,3/16/2023 12:00:00 AM,1,574,586
22119,3/17/2023 12:00:00 AM,1,494,510
22119,3/18/2023 12:00:00 AM,1,486,502
22119,3/19/2023 12:00:00 AM,1,434,453
22119,3/21/2023 12:00:00 AM,1,493,508
22119,3/22/2023 12:00:00 AM,1,441,484
22120,2/25/2023 12:00:00 AM,1,458,511
22120,2/26/2023 12:00:00 AM,1,444,476
22120,2/27/2023 12:00:00 AM,1,427,465
22120,2/28/2023 12:00:00 AM,1,383,435
22120,3/1/2023 12:00:00 AM,1,375,413
22120,3/2/2023 12:00:00 AM,1,439,482
22120,3/3/2023 12:00:00 AM,1,455,515
22120,3/4/2023 12:00:00 AM,1,590,667
22120,3/5/2023 12:00:00 AM,1,452,514
22120,3/6/2023 12:00:00 AM,1,397,424
22120,3/7/2023 12:00:00 AM,1,434,479
22120,3/9/2023 12:00:00 AM,1,477,515
22120,3/10/2023 12:00:00 AM,1,393,443
22120,3/11/2023 12:00:00 AM,1,386,437
22120,3/12/2023 12:00:00 AM,1,570,645
22120,3/14/2023 12:00:00 AM,1,537,594
22120,3/15/2023 12:00:00 AM,1,513,565
22120,3/17/2023 12:00:00 AM,1,459,514
22120,3/18/2023 12:00:00 AM,1,433,476
22120,3/19/2023 12:00:00 AM,1,484,554
22120,3/20/2023 12:00:00 AM,1,254,288
22120,3/21/2023 12:00:00 AM,1,317,370
22120,3/22/2023 12:00:00 AM,1,416,464
22202,2/25/2023 12:00:00 AM,2,529,539
22202,2/26/2023 12:00:00 AM,1,641,702
22202,2/27/2023 12:00:00 AM,1,341,359
22202,2/28/2023 12:00:00 AM,1,514,519
22202,3/1/2023 12:00:00 AM,1,163,175
22202,3/2/2023 12:00:00 AM,1,534,543
22202,3/3/2023 12:00:00 AM,1,422,424
22202,3/4/2023 12:00:00 AM,1,421,440
22202,3/5/2023 12:00:00 AM,1,540,557
22202,3/6/2023 12:00:00 AM,1,394,424
22202,3/7/2023 12:00:00 AM,1,427,450
22202,3/8/2023 12:00:00 AM,1,504,516
22202,3/9/2023 12:00:00 AM,1,413,421
22202,3/10/2023 12:00:00 AM,1,411,426
22202,3/11/2023 12:00:00 AM,2,591,630
22202,3/12/2023 12:00:00 AM,1,558,612
22202,3/13/2023 12:00:00 AM,1,528,596
22202,3/15/2023 12:00:00 AM,1,499,520
22202,3/16/2023 12:00:00 AM,1,470,534
22202,3/17/2023 12:00:00 AM,1,555,572
22202,3/21/2023 12:00:00 AM,1,496,515
22202,3/22/2023 12:00:00 AM,1,496,520
22204,2/25/2023 12:00:00 AM,1,627,665
22204,2/26/2023 12:00:00 AM,1,435,471
22204,2/27/2023 12:00:00 AM,1,549,567
22204,2/28/2023 12:00:00 AM,1,390,442
22204,3/1/2023 12:00:00 AM,1,439,447
22204,3/2/2023 12:00:00 AM,1,740,864
22204,3/3/2023 12:00:00 AM,1,478,502
22204,3/4/2023 12:00:00 AM,1,322,346
22204,3/5/2023 12:00:00 AM,1,418,458
22204,3/6/2023 12:00:00 AM,1,453,483
22204,3/7/2023 12:00:00 AM,1,403,466
22204,3/12/2023 12:00:00 AM,1,597,634
22204,3/13/2023 12:00:00 AM,1,465,495
22204,3/14/2023 12:00:00 AM,1,489,519
22204,3/15/2023 12:00:00 AM,1,400,450
22204,3/16/2023 12:00:00 AM,1,489,528
22204,3/17/2023 12:00:00 AM,1,515,536
22204,3/19/2023 12:00:00 AM,2,889,898
22204,3/22/2023 12:00:00 AM,1,515,532
22210,2/25/2023 12:00:00 AM,1,407,472
22210,2/26/2023 12:00:00 AM,1,697,742
22210,2/27/2023 12:00:00 AM,1,487,538
22210,2/28/2023 12:00:00 AM,1,555,603
22210,3/1/2023 12:00:00 AM,1,572,637
22210,3/2/2023 12:00:00 AM,1,541,572
22210,3/3/2023 12:00:00 AM,1,484,521
22210,3/4/2023 12:00:00 AM,1,365,389
22210,3/5/2023 12:00:00 AM,1,439,460
22210,3/6/2023 12:00:00 AM,1,548,626
22210,3/7/2023 12:00:00 AM,1,522,555
22210,3/8/2023 12:00:00 AM,1,524,560
22210,3/9/2023 12:00:00 AM,1,425,451
22210,3/10/2023 12:00:00 AM,1,493,510
22210,3/11/2023 12:00:00 AM,1,383,413
22210,3/12/2023 12:00:00 AM,1,328,358
22210,3/14/2023 12:00:00 AM,1,314,356
22210,3/15/2023 12:00:00 AM,1,459,463
22210,3/16/2023 12:00:00 AM,1,363,376
22210,3/17/2023 12:00:00 AM,1,557,652
22210,3/18/2023 12:00:00 AM,1,655,679
22210,3/19/2023 12:00:00 AM,1,510,533
22210,3/20/2023 12:00:00 AM,1,554,566
22210,3/21/2023 12:00:00 AM,1,540,585
22210,3/22/2023 12:00:00 AM,2,467,497
22211,3/9/2023 12:00:00 AM,1,421,448
22211,3/10/2023 12:00:00 AM,1,193,195
22211,3/11/2023 12:00:00 AM,1,519,537
22211,3/12/2023 12:00:00 AM,1,348,374
22211,3/14/2023 12:00:00 AM,1,523,580
22211,3/16/2023 12:00:00 AM,2,410,423
22211,3/19/2023 12:00:00 AM,1,78,85
22212,2/25/2023 12:00:00 AM,2,381,515
22212,2/26/2023 12:00:00 AM,1,566,608
22212,2/27/2023 12:00:00 AM,1,391,446
22212,2/28/2023 12:00:00 AM,1,393,447
22212,3/1/2023 12:00:00 AM,1,431,504
